Timestamp,Location ID,Vehicle Count,Traffic Direction,Event Indicator,Weather Conditions,Longitude,Latitude,Average Vehicle Speed (km/h),Real-Time Sensor Data,Historical Traffic Patterns,Congestion Indicator,Tweet Content,Hashtag,Emotion,Emotion Intensity,Social Media Sentiment Score
2025-04-13 10:08,38,191,Northbound,Festival,Stormy,78.540444,17.692928,60.676501370022216,80,254.57786648647541,0.6122457272791868,This is a traffic-related tweet mentioning Festival.,#Accident,Surprise,0.8470656089631929,0.45
2025-04-13 14:38,13,135,Westbound,Roadwork,Stormy,78.649959,17.320268,95.24424014753501,28,330.1046609261742,0.3539102417514629,This is a traffic-related tweet mentioning Accident.,#Congestion,Anger,0.03829936677647472,0.47
2025-04-29 08:19,6,399,Southbound,None,Rainy,78.481915,17.130976,87.50671078238939,72,475.7891240016993,0.029809520194685968,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Fear,0.04443422774579686,0.22
2025-04-23 17:54,27,408,Westbound,None,Foggy,78.188361,17.000818,43.435564533450886,81,426.50377273515454,0.5786396058581216,This is a traffic-related tweet mentioning Accident.,#Congestion,Disgust,0.4706992189938193,0.24
2025-04-15 14:14,6,453,Eastbound,Roadwork,Clear,78.213161,17.069991,47.54475594753089,19,250.91174409802946,0.3898106171448561,This is a traffic-related tweet mentioning Festival.,#Congestion,Fear,0.8284882299546015,0.82
2025-04-17 23:23,19,277,Eastbound,Accident,Stormy,78.473321,17.300291,99.33195976647485,78,472.8868470465795,0.02391275027667883,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Fear,0.5606472287329386,0.05
2025-04-8 17:23,36,97,Northbound,None,Stormy,78.859652,17.757523,58.71835896375232,75,81.57860872574285,0.07409487497689271,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Joy,0.7759048965092106,0.54
2025-04-2 00:46,30,340,Eastbound,None,Clear,78.451023,17.211364,72.36104470055126,74,119.73374737792845,0.7688705667418585,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Disgust,0.3579006678937714,0.51
2025-04-28 12:24,40,92,Southbound,Roadwork,Clear,78.263609,17.433986,77.32001664931786,12,432.1308095715833,0.7694595873163823,This is a traffic-related tweet mentioning Accident.,#Congestion,Sadness,0.1984271224385432,0.5
2025-04-27 01:57,9,498,Northbound,Roadwork,Foggy,78.64919,17.49722,75.60537880820827,53,408.6842947177644,0.035751264244306524,This is a traffic-related tweet mentioning Roadwork.,#Accident,Fear,0.7288092055875715,0.41
2025-04-6 05:16,39,472,Westbound,Festival,Clear,78.358793,17.29502,42.59686472519488,5,333.47790078479363,0.1705714511452151,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Sadness,0.5299458795851032,0.25
2025-04-1 06:46,33,441,Northbound,None,Clear,78.324765,17.74891,41.363268137372806,55,365.5677296872862,0.02336937278566109,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.7725766608111335,0.16
2025-04-17 12:37,18,469,Westbound,Accident,Rainy,78.301656,17.865555,85.34185306504165,1,391.9543757272536,0.6859585625805547,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Disgust,0.7777240726195925,0.4
2025-04-15 12:23,41,35,Northbound,Festival,Rainy,78.463613,17.680122,51.535299413612435,7,139.22540963047004,0.35727328642106515,This is a traffic-related tweet mentioning None.,#Accident,Surprise,0.7875741134012095,0.74
2025-04-17 14:03,38,199,Northbound,Accident,Foggy,78.187096,17.065821,99.59239247083619,45,362.2524423642647,0.9797892045380384,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Sadness,0.12918973776990927,0.52
2025-04-17 08:18,37,403,Southbound,None,Stormy,78.298189,17.563105,94.15842868428919,15,151.42004860870298,0.3357411376759303,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Sadness,0.27351808747192463,0.08
2025-04-5 20:29,8,454,Southbound,None,Stormy,78.508205,17.731386,57.482157285496314,89,393.2776304721593,0.5236350211716029,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Anger,0.425914259217983,0.85
2025-04-12 03:52,21,375,Southbound,None,Rainy,78.439167,17.293152,93.95460893685842,20,282.7883468730753,0.6083425127427932,This is a traffic-related tweet mentioning None.,#Congestion,Fear,0.027225149976938257,0.38
2025-04-20 14:10,33,332,Northbound,Accident,Rainy,78.616813,17.302537,86.710988277849,51,389.60026391359617,0.1010718254434182,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.8707591661242847,0.23
2025-04-14 08:14,3,448,Southbound,Accident,Clear,78.350699,17.748767,37.00113350232545,27,229.61090000459745,0.4480567017284701,This is a traffic-related tweet mentioning None.,#TrafficJam,Surprise,0.09212181043455603,0.05
2025-04-25 15:05,6,311,Westbound,None,Clear,78.36523,17.388928,25.62832033485971,57,457.57172842765783,0.19954789854077282,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Anger,0.4837432728897353,0.86
2025-04-27 21:52,45,249,Southbound,Accident,Stormy,78.683803,17.38836,89.53153511027894,55,447.4112985987264,0.8762677537933891,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Disgust,0.39164141728515844,0.95
2025-04-28 23:28,38,265,Northbound,Roadwork,Foggy,78.359104,17.126977,80.57649555132897,91,116.15371832359298,0.8735145063484343,This is a traffic-related tweet mentioning Festival.,#Congestion,Sadness,0.27311880573225356,0.62
2025-04-1 06:26,40,413,Southbound,Accident,Stormy,78.238863,17.736863,60.04656011225463,3,92.2638310877113,0.5830073425503376,This is a traffic-related tweet mentioning Festival.,#Congestion,Joy,0.5210599565245817,0.03
2025-04-25 20:22,12,465,Southbound,None,Stormy,78.014216,17.210815,70.47607112621759,79,303.5665064198729,0.06339823390233801,This is a traffic-related tweet mentioning Roadwork.,#Accident,Surprise,0.9537291062576937,0.0
2025-04-1 09:56,27,469,Eastbound,Roadwork,Stormy,78.805222,17.089167,41.4153539943743,5,358.0648799048926,0.9447905788628923,This is a traffic-related tweet mentioning None.,#Accident,Anger,0.14936608365768445,0.91
2025-04-6 09:11,28,250,Westbound,Roadwork,Rainy,78.588934,17.681234,64.06839289746559,88,373.6542521454834,0.02612634308379369,This is a traffic-related tweet mentioning None.,#Roadwork,Fear,0.2910136294661495,0.23
2025-04-23 16:31,31,183,Southbound,Accident,Stormy,78.683373,17.868121,66.31742142361,100,399.69282381276963,0.5271471829044893,This is a traffic-related tweet mentioning Festival.,#Accident,Surprise,0.14310832086078396,0.43
2025-04-6 04:59,2,226,Eastbound,None,Stormy,78.464912,17.605561,81.70441765472415,41,248.4921645255919,0.22340289574722916,This is a traffic-related tweet mentioning Festival.,#Congestion,Sadness,0.37306899777839453,0.69
2025-04-7 05:06,14,86,Southbound,Festival,Foggy,78.996151,17.412058,44.594174781034454,93,143.26540634150993,0.0008034499094765613,This is a traffic-related tweet mentioning Accident.,#Roadwork,Surprise,0.18280456841514459,0.78
2025-04-28 17:48,49,365,Eastbound,None,Foggy,78.728844,17.712703,92.61328802680517,36,283.1252756823933,0.9362403743360889,This is a traffic-related tweet mentioning Accident.,#Accident,Surprise,0.8672980802873633,0.95
2025-04-20 15:07,44,406,Eastbound,Roadwork,Stormy,78.713975,17.327674,59.30673105729341,45,331.35730352033454,0.15507808553897007,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Fear,0.01997208213414592,0.31
2025-04-3 05:07,18,219,Westbound,Roadwork,Clear,78.648065,17.160202,91.49392227604854,65,394.22607418148147,0.5879374295804803,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Surprise,0.8600994425934718,0.08
2025-04-29 03:38,22,317,Westbound,Festival,Stormy,78.680365,17.231545,83.05844214031549,8,318.0717156328959,0.5572129845646412,This is a traffic-related tweet mentioning None.,#Congestion,Joy,0.05525457057160854,0.38
2025-04-7 10:11,6,75,Westbound,Accident,Rainy,78.932518,17.122333,50.09761054992136,64,255.22129662572794,0.29930772454705834,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Fear,0.6510406773409774,0.09
2025-04-30 17:53,3,113,Southbound,Festival,Foggy,78.464752,17.726168,21.662619247516986,26,67.60696005837653,0.7742081144209716,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Fear,0.5884380249356678,0.51
2025-04-28 13:31,43,90,Westbound,Accident,Stormy,78.432885,17.127722,71.8298179168836,66,325.573720349973,0.868135105642704,This is a traffic-related tweet mentioning None.,#TrafficJam,Joy,0.3754116061519117,0.34
2025-04-27 11:52,13,327,Westbound,None,Stormy,78.362384,17.135092,66.405257629492,75,371.8330666299066,0.7320507093959262,This is a traffic-related tweet mentioning Accident.,#Accident,Anger,0.4506126810487141,0.93
2025-04-1 07:39,13,451,Eastbound,Accident,Clear,78.367881,17.730284,60.39031219251812,52,416.45569371073293,0.7084888401511819,This is a traffic-related tweet mentioning None.,#TrafficJam,Sadness,0.9580987545836409,0.96
2025-04-26 00:51,44,40,Eastbound,Festival,Foggy,78.353767,17.68481,79.2750704772262,3,257.70889567011614,0.2726863783998813,This is a traffic-related tweet mentioning None.,#TrafficJam,Anger,0.6959618192004792,0.7
2025-04-7 18:31,27,428,Westbound,Roadwork,Rainy,78.296292,17.525583,57.332587189288006,62,109.37012914352684,0.045686969201611416,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Anger,0.23349143161596275,0.46
2025-04-8 21:42,31,395,Northbound,None,Rainy,78.200988,17.561304,85.00400493914756,47,247.3755826672462,0.48499199593117603,This is a traffic-related tweet mentioning Festival.,#Accident,Anger,0.5918485133444111,0.56
2025-04-19 17:40,40,68,Southbound,None,Foggy,78.080895,17.017868,23.945935903889364,68,169.15217606682535,0.5596153275854876,This is a traffic-related tweet mentioning None.,#Accident,Disgust,0.22774788924006784,0.83
2025-04-13 12:01,42,182,Westbound,Festival,Clear,78.17224,17.150858,61.37878159065398,83,69.27798785473276,0.9064590843909666,This is a traffic-related tweet mentioning Festival.,#Congestion,Joy,0.7556883216042767,0.06
2025-04-28 23:40,36,398,Southbound,None,Rainy,78.886638,17.345682,85.42990859330656,32,86.53754568884581,0.9838327357510344,This is a traffic-related tweet mentioning Festival.,#Roadwork,Disgust,0.1434428574272022,0.43
2025-04-25 07:52,12,234,Southbound,Accident,Stormy,78.714324,17.357852,56.78425458042856,46,133.22650277166855,0.7619821003774884,This is a traffic-related tweet mentioning Accident.,#Congestion,Surprise,0.6994388306938186,0.11
2025-04-9 21:44,6,371,Southbound,Roadwork,Stormy,78.374416,17.983821,51.28427718383796,37,286.1775640926985,0.5893958662726289,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Disgust,0.45837176972884996,0.98
2025-04-14 15:43,36,232,Northbound,None,Clear,78.277328,17.957617,85.33634924610611,31,365.9377889507529,0.4060613560258971,This is a traffic-related tweet mentioning None.,#Accident,Anger,0.8095526586271106,0.03
2025-04-4 12:20,28,441,Southbound,Roadwork,Stormy,78.37071,17.433474,75.70165631889495,65,88.47205920301639,0.10842572444713228,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Anger,0.7379293559397239,0.82
2025-04-16 08:44,23,199,Southbound,Roadwork,Clear,78.056149,17.92994,73.20897440413823,86,314.9135542272991,0.10713858216793404,This is a traffic-related tweet mentioning Festival.,#Congestion,Joy,0.8147793452234643,0.58
2025-04-24 20:17,47,16,Southbound,Roadwork,Stormy,78.859979,17.328252,49.83543323626468,20,448.350173590732,0.4356234215752862,This is a traffic-related tweet mentioning None.,#Roadwork,Surprise,0.4451437281451883,0.77
2025-04-1 22:23,46,21,Northbound,Accident,Clear,78.49902,17.34359,59.05713270572689,89,497.0697404726903,0.3949782995965825,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Sadness,0.5278137826121967,0.15
2025-04-3 17:23,47,106,Northbound,Roadwork,Stormy,78.952979,17.591421,96.66353199271965,98,397.55786100876145,0.17026125974960316,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Anger,0.14239861149930744,0.03
2025-04-11 01:46,19,303,Eastbound,Accident,Rainy,78.408912,17.769926,76.05183904125667,100,249.52879002598803,0.6926292679799269,This is a traffic-related tweet mentioning Festival.,#Roadwork,Joy,0.7701583731753949,0.05
2025-04-24 18:48,46,127,Westbound,Accident,Clear,78.930822,17.838778,53.882454770701244,98,54.28352365059946,0.12179461601891317,This is a traffic-related tweet mentioning Festival.,#Congestion,Joy,0.018819897612980196,0.11
2025-04-30 07:15,7,169,Northbound,Festival,Foggy,78.694486,17.422288,89.70330236940094,94,366.37717783236553,0.3014641044659504,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Anger,0.5727876983985206,0.68
2025-04-18 13:19,4,264,Westbound,Festival,Stormy,78.21472,17.386883,49.47149538805506,30,231.43953540927765,0.788431577096437,This is a traffic-related tweet mentioning Roadwork.,#Accident,Sadness,0.01797786067044993,0.24
2025-04-1 21:40,2,263,Westbound,None,Stormy,78.948505,17.307144,30.864387645823477,49,433.98457318951955,0.8718123641492629,This is a traffic-related tweet mentioning None.,#Roadwork,Surprise,0.1544832037882239,0.86
2025-04-22 15:21,5,404,Southbound,Festival,Foggy,78.905022,17.396251,44.75326056712844,37,294.2270997131006,0.15026965766844658,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.7739650965298897,0.68
2025-04-23 11:14,48,274,Eastbound,Roadwork,Stormy,78.470339,17.691738,83.83575619087452,13,440.7952944594453,0.577829848607804,This is a traffic-related tweet mentioning Festival.,#Roadwork,Joy,0.4990442691576753,0.16
2025-04-20 16:29,13,465,Southbound,None,Foggy,78.165634,17.785953,46.366040424676484,49,494.6999799532226,0.9747936035807299,This is a traffic-related tweet mentioning Accident.,#Accident,Joy,0.9561191082309327,0.33
2025-04-21 01:01,22,209,Southbound,None,Foggy,78.106521,17.403797,48.95241164833411,67,51.3970967103359,0.16606563833876276,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Sadness,0.7993755042283597,0.6
2025-04-8 01:24,48,362,Southbound,Roadwork,Foggy,78.273712,17.704559,72.56606284359769,11,387.67114027101763,0.4947715058054476,This is a traffic-related tweet mentioning None.,#Congestion,Disgust,0.22517960081321942,0.73
2025-04-11 19:35,29,192,Southbound,None,Foggy,78.210841,17.801807,65.27600563698303,74,390.8690331596374,0.7576147760685104,This is a traffic-related tweet mentioning None.,#Accident,Fear,0.7812458044798312,0.3
2025-04-1 20:22,17,179,Eastbound,None,Clear,78.576568,17.867078,63.04628527085832,1,353.27360265197507,0.5410164624072356,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Anger,0.06120796483769164,0.66
2025-04-14 14:36,22,266,Westbound,Festival,Rainy,78.852059,17.996729,66.83543866931223,89,67.3120299836097,0.8229495938540524,This is a traffic-related tweet mentioning Roadwork.,#Accident,Fear,0.2712003546640599,0.72
2025-04-11 20:07,11,481,Westbound,Accident,Rainy,78.754952,17.258077,59.11416189537081,52,402.7378932010913,0.6000557827283521,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Anger,0.3245824548833347,0.82
2025-04-21 09:53,42,414,Eastbound,Accident,Stormy,78.467171,17.533056,38.472570439754925,3,317.49850949213965,0.44257592767769505,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Joy,0.645655200008287,0.49
2025-04-21 05:28,29,158,Southbound,Roadwork,Foggy,78.563263,17.665878,90.46701219717555,2,229.12087039736062,0.4668006242037369,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Fear,0.14721827511216312,0.48
2025-04-2 08:25,49,87,Southbound,Roadwork,Rainy,78.73811,17.448387,52.332040999773426,29,151.39320755736762,0.35292788808224207,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Disgust,0.6436789753551384,0.46
2025-04-16 04:25,44,170,Northbound,Festival,Clear,78.289118,17.820816,50.77927157334831,15,320.24428450586674,0.7524426527101982,This is a traffic-related tweet mentioning Festival.,#Roadwork,Sadness,0.9781206323881748,0.17
2025-04-17 07:02,30,196,Southbound,Festival,Stormy,78.636018,17.418995,64.92015907238532,18,439.95448447972973,0.15935817011656372,This is a traffic-related tweet mentioning Festival.,#Congestion,Fear,0.33625281378786165,0.61
2025-04-7 18:08,10,328,Eastbound,Accident,Stormy,78.577619,17.781558,98.34240985521251,31,393.9164559245641,0.1939793566026351,This is a traffic-related tweet mentioning None.,#TrafficJam,Joy,0.28036282509285815,0.3
2025-04-26 09:55,17,497,Northbound,Roadwork,Stormy,78.647296,17.703353,56.766341658512545,44,470.51809242846036,0.4243147220912783,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Surprise,0.08288534194231034,0.67
2025-04-27 10:40,45,396,Southbound,Festival,Rainy,78.772382,17.664313,44.15148020790238,32,77.26970806139336,0.874302343836978,This is a traffic-related tweet mentioning Roadwork.,#Accident,Anger,0.3240255866562862,0.49
2025-04-5 20:49,35,345,Eastbound,None,Rainy,78.407491,17.03001,92.45613309537076,24,286.85412904415057,0.3714492592296411,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Joy,0.7933715870763385,0.87
2025-04-7 12:47,10,157,Eastbound,None,Foggy,78.930631,17.468673,75.89934791025243,0,236.86581948263228,0.4593617009998451,This is a traffic-related tweet mentioning Accident.,#Congestion,Surprise,0.33721950658367605,0.04
2025-04-8 15:33,32,35,Northbound,Accident,Clear,78.893427,17.973201,84.51589477361449,64,250.11201195602374,0.20288022210410517,This is a traffic-related tweet mentioning None.,#TrafficJam,Fear,0.00833332542078924,1.0
2025-04-18 18:58,28,202,Westbound,None,Rainy,78.332501,17.185657,51.68365940934421,33,183.91505946052166,0.18346323870548364,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Anger,0.9999855604732648,0.27
2025-04-14 23:55,2,406,Westbound,Accident,Rainy,78.340496,17.132265,28.03476124254999,29,273.4271256921196,0.12303349900987137,This is a traffic-related tweet mentioning Roadwork.,#Accident,Disgust,0.3393270205931235,0.36
2025-04-3 14:54,40,361,Westbound,None,Clear,78.874707,17.300477,28.314418728678614,23,285.8827466189429,0.20859997692658583,This is a traffic-related tweet mentioning None.,#Accident,Anger,0.4738399785698538,0.44
2025-04-27 06:56,13,124,Northbound,Roadwork,Stormy,78.085192,17.895024,73.13268377399115,65,299.95997489624074,0.2212150374131655,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Fear,0.7714963137655269,0.5
2025-04-1 12:16,26,101,Southbound,Roadwork,Clear,78.552744,17.646302,68.56080394389761,5,479.53268119670713,0.9395266767571873,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Anger,0.723671413909342,0.47
2025-04-2 08:59,49,230,Westbound,Roadwork,Stormy,78.43307,17.265417,93.83500833295072,30,93.94054491562775,0.2774832766494878,This is a traffic-related tweet mentioning Accident.,#TrafficJam,Sadness,0.06600190350877733,0.55
2025-04-19 13:03,7,364,Eastbound,None,Clear,78.486519,17.252804,97.24098195494696,39,357.4696789699936,0.017148116034735872,This is a traffic-related tweet mentioning None.,#TrafficJam,Anger,0.976306780824861,0.57
2025-04-16 21:42,41,27,Southbound,Festival,Rainy,78.081028,17.038138,50.29320216984132,18,302.33355131005624,0.631783134513583,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Disgust,0.7860837968840236,0.97
2025-04-11 02:42,14,280,Northbound,Accident,Rainy,78.434258,17.927656,41.797948388800975,41,469.08247887162736,0.17741024457637844,This is a traffic-related tweet mentioning None.,#TrafficJam,Surprise,0.6741804481714896,0.1
2025-04-24 03:11,11,225,Eastbound,Roadwork,Clear,78.598765,17.785965,85.55865360861632,10,481.86908164060617,0.9162444834898442,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Surprise,0.9968620357048267,0.83
2025-04-1 06:41,33,21,Eastbound,Roadwork,Rainy,78.031304,17.091843,94.1772990419941,30,61.77638905672944,0.2772436673688681,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Fear,0.4942099504903502,0.39
2025-04-7 23:53,44,187,Eastbound,Accident,Stormy,78.103893,17.61528,87.3421147493717,94,158.75769431656116,0.3877939235400899,This is a traffic-related tweet mentioning Accident.,#Roadwork,Surprise,0.2580567976446524,0.27
2025-04-10 12:48,43,432,Westbound,Accident,Foggy,78.826167,17.001084,71.3134026193937,53,221.66783805507416,0.9510226460835427,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Disgust,0.2829013361132,0.11
2025-04-28 07:03,5,105,Northbound,Festival,Clear,78.551499,17.343103,99.97466959245577,89,76.72027314461872,0.35488800861029624,This is a traffic-related tweet mentioning Festival.,#Roadwork,Anger,0.8385625056443435,0.54
2025-04-20 00:54,50,232,Southbound,Festival,Stormy,78.579307,17.274838,53.19421634703535,26,276.4245926637193,0.7507054243586259,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Joy,0.011066201185057079,0.59
2025-04-21 06:00,16,355,Eastbound,Festival,Stormy,78.72171,17.770271,85.84561008814555,98,164.54838076283843,0.6157146888787258,This is a traffic-related tweet mentioning Festival.,#Congestion,Surprise,0.35410269074443834,0.92
2025-04-19 08:08,22,493,Westbound,None,Clear,78.548089,17.99804,32.78540815795027,52,481.4598616038366,0.1302601999377745,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.2049716667910355,0.11
2025-04-6 01:58,8,403,Westbound,None,Clear,78.582763,17.344687,82.0339376002827,16,351.390036206237,0.7065529107521298,This is a traffic-related tweet mentioning None.,#TrafficJam,Joy,0.3075727629641345,0.3
2025-04-10 02:23,34,96,Eastbound,Accident,Foggy,78.259121,17.002859,32.71550345409458,17,53.43160760874796,0.16848244257900347,This is a traffic-related tweet mentioning Roadwork.,#Accident,Fear,0.9108301014002461,0.44
2025-04-10 09:26,24,40,Eastbound,None,Rainy,78.197146,17.446687,49.50017072191025,46,363.4146064609522,0.5464139029072643,This is a traffic-related tweet mentioning None.,#Congestion,Anger,0.775952520442538,0.4
2025-04-27 22:35,35,77,Westbound,None,Rainy,78.064843,17.49966,89.16638571133666,45,293.63499960719537,0.6465365135208564,This is a traffic-related tweet mentioning Festival.,#Congestion,Disgust,0.7817388446373248,0.66
2025-04-18 01:09,29,420,Northbound,Roadwork,Clear,78.494226,17.089468,48.7122448740395,1,346.1304437871621,0.28680698319772113,This is a traffic-related tweet mentioning Accident.,#Congestion,Disgust,0.30254411432206785,0.87
2025-04-11 15:10,9,447,Northbound,Accident,Clear,78.158197,17.376922,64.40896107949808,44,306.40675526573204,0.2809720959225248,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Joy,0.6887832919780368,0.46
2025-04-3 10:27,15,276,Northbound,Festival,Stormy,78.883353,17.897083,38.38576175558367,44,204.6470969578306,0.23558514178003143,This is a traffic-related tweet mentioning Festival.,#Roadwork,Sadness,0.9951884073213295,0.34
2025-04-26 02:21,42,451,Eastbound,Roadwork,Rainy,78.850253,17.006218,97.67846723468456,72,487.8596744125237,0.8870892822341413,This is a traffic-related tweet mentioning Roadwork.,#Roadwork,Fear,0.8611529247767019,0.95
2025-04-10 13:32,5,95,Westbound,Roadwork,Clear,78.303841,17.188712,78.6731335898161,89,82.83552104138542,0.29589584303083893,This is a traffic-related tweet mentioning Accident.,#Roadwork,Sadness,0.8898896727514485,0.47
2025-04-30 14:55,45,394,Southbound,None,Foggy,78.97961,17.538429,65.93395145567338,38,436.7605322487762,0.09334150075128278,This is a traffic-related tweet mentioning Festival.,#Roadwork,Anger,0.42397993461687233,0.82
2025-04-27 05:16,46,497,Westbound,Accident,Rainy,78.735199,17.172537,97.25104107974494,68,280.4512250340457,0.090655757927531,This is a traffic-related tweet mentioning None.,#Roadwork,Joy,0.40618963949836606,0.68
2025-04-28 13:02,28,28,Westbound,Accident,Clear,78.852109,17.165161,21.898002712280995,2,248.68100154567807,0.9680669494630715,This is a traffic-related tweet mentioning Accident.,#Accident,Anger,0.9218930212228637,0.58
2025-04-3 07:54,25,279,Westbound,Festival,Clear,78.210568,17.608763,71.06471218947839,73,240.7755707365117,0.5547087636031807,This is a traffic-related tweet mentioning Accident.,#Accident,Anger,0.3478448405444785,0.22
2025-04-28 02:01,5,128,Southbound,None,Rainy,78.372591,17.587287,94.44054148329943,54,396.01865896699263,0.630047060224887,This is a traffic-related tweet mentioning Roadwork.,#TrafficJam,Anger,0.364255052999067,0.08
2025-04-7 23:46,16,438,Northbound,Accident,Stormy,78.333956,17.937435,24.24581151651943,58,240.1762090590513,0.3356120640401903,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.9157633841414078,0.83
2025-04-11 15:34,35,383,Northbound,None,Rainy,78.524376,17.272379,38.4988821653149,36,410.58293972820064,0.47003527095166586,This is a traffic-related tweet mentioning None.,#Accident,Fear,0.9785300003791193,0.07
2025-04-12 15:00,33,370,Southbound,None,Clear,78.266896,17.119611,22.739727983692717,37,377.207629027303,0.8763948604545073,This is a traffic-related tweet mentioning Roadwork.,#Accident,Joy,0.7360440108287463,0.84
2025-04-11 06:42,40,385,Eastbound,Accident,Rainy,78.539788,17.06401,89.20719113670935,73,382.6926884470274,0.04387750731360662,This is a traffic-related tweet mentioning Festival.,#Accident,Sadness,0.6996847956324095,0.57
2025-04-3 22:47,42,169,Eastbound,Roadwork,Rainy,78.464699,17.245409,32.21285405216647,4,490.6701749205843,0.030866110896737742,This is a traffic-related tweet mentioning Roadwork.,#Accident,Anger,0.0026619650400621087,0.35
2025-04-22 12:56,21,345,Southbound,Festival,Rainy,78.247172,17.379082,24.828591062920466,41,104.50224411260493,0.625636450742896,This is a traffic-related tweet mentioning Accident.,#Accident,Disgust,0.2425250754707825,0.73
2025-04-21 08:39,42,179,Westbound,Accident,Clear,78.859358,17.788152,53.34652605011683,51,290.8764790033959,0.5740088789140244,This is a traffic-related tweet mentioning None.,#Congestion,Disgust,0.2221587021901954,0.22
2025-04-24 09:08,10,426,Eastbound,Accident,Clear,78.033558,17.138235,82.11990079984938,56,430.2886890315634,0.4629211112753008,This is a traffic-related tweet mentioning Roadwork.,#Congestion,Sadness,0.826231053249335,0.58
2025-04-14 10:44,28,26,Westbound,Accident,Foggy,78.214335,17.062201,47.731230715757256,86,462.74393194751826,0.1498351217105931,This is a traffic-related tweet mentioning Accident.,#Accident,Anger,0.6888673818520225,0.69
2025-04-9 10:48,9,116,Northbound,Accident,Foggy,78.552143,17.109109,29.067342196226473,0,496.629646103434,0.18258677523479772,This is a traffic-related tweet mentioning Festival.,#TrafficJam,Anger,0.2080742682150959,0.01
2025-04-29 06:50,6,318,Southbound,Festival,Rainy,78.670185,17.289988,74.04371886344532,13,379.3353498595216,0.5640443829898173,This is a traffic-related tweet mentioning Accident.,#Accident,Anger,0.1109562565480825,0.97
2025-04-21 05:02,23,360,Eastbound,None,Foggy,78.626781,17.106611,52.659745780129185,82,423.1025032003966,0.6442556495545416,This is a traffic-related tweet mentioning Festival.,#Roadwork,Joy,0.10201115985035114,0.89
2025-04-18 22:49,49,408,Eastbound,Accident,Rainy,78.813558,17.99504,79.50132981157535,14,277.0568361696869,0.5706956662379741,This is a traffic-related tweet mentioning Accident.,#Accident,Surprise,0.9253168164707615,0.18
2025-04-5 08:27,31,82,Northbound,Roadwork,Stormy,78.763724,17.685393,23.881088092415137,30,396.1488101517565,0.0874386463756116,This is a traffic-related tweet mentioning Festival.,#Accident,Fear,0.18647192155811243,0.58
2025-04-17 15:27,45,40,Southbound,Roadwork,Foggy,78.786546,17.135674,82.98804846692819,7,451.33822625652374,0.2939818895974047,This is a traffic-related tweet mentioning Festival.,#Congestion,Sadness,0.10268585649603046,0.32
2025-04-6 11:42,40,307,Eastbound,Festival,Clear,78.270997,17.851846,94.87818548296477,49,144.00844848371972,0.5286625380558827,This is a traffic-related tweet mentioning None.,#Accident,Disgust,0.8601355600202504,0.91
2025-04-30 00:53,21,89,Southbound,Festival,Clear,78.09311,17.763192,27.307508060130292,80,130.92229795278996,0.08443618657060159,This is a traffic-related tweet mentioning Roadwork.,#Accident,Anger,0.061286541205077705,0.29
